"Date(UTC)","Pair","Side","Price","Executed","Amount","Fee"
"2021-04-21 13:02:36","BTCUSDT","BUY","55369.7900000000","0.0002530000BTC","14.00855687USDT","0.0000002500BTC"
"2021-04-21 13:01:38","SCUSDT","SELL","0.0446280000","226.0000000000SC","10.08592800USDT","0.0100859300USDT"
"2021-04-21 07:20:22","BTSBTC","BUY","0.0000022500","79.0000000000BTS","0.00017775BTC","0.0790000000BTS"
"2021-04-21 06:03:19","SCUSDT","BUY","0.0441010000","227.0000000000SC","10.01092700USDT","0.2270000000SC"
"2021-04-21 06:00:12","BTTUSDT","BUY","0.0079694000","1270.0000000000BTT","10.12113800USDT","1.2700000000BTT"
"2021-04-21 05:57:11","EOSUSDT","BUY","6.5813000000","1.5300000000EOS","10.06938900USDT","0.0000128200BNB"
"2021-04-20 17:31:46","GRSBTC","SELL","0.0000255000","7.0000000000GRS","0.00017850BTC","0.0000001800BTC"
"2021-04-20 17:02:41","BTCUSDT","SELL","55754.8400000000","0.0004290000BTC","23.91882636USDT","0.0239188300USDT"
"2021-04-20 17:01:15","EASYBTC","SELL","0.0002903000","1.4700000000EASY","0.00042674BTC","0.0000004300BTC"
"2021-04-20 14:55:12","BTTUSDT","SELL","0.0078922000","1302.0000000000BTT","10.27564440USDT","0.0102756400USDT"
"2021-04-19 16:24:18","EASYBTC","BUY","0.0003301000","0.8300000000EASY","0.00027398BTC","0.0008300000EASY"
"2021-04-19 16:24:01","BTCUSDT","BUY","55304.0500000000","0.0001700000BTC","9.40168850USDT","0.0000001700BTC"
"2021-04-19 16:24:01","BTCUSDT","BUY","55301.4100000000","0.0000140000BTC","0.77421974USDT","0.0000008200BNB"
"2021-04-19 16:16:44","CAKEUSDT","SELL","22.8460000000","0.4460000000CAKE","10.18931600USDT","0.0101893200USDT"
"2021-04-19 16:13:47","EASYBTC","BUY","0.0003276000","0.3300000000EASY","0.00010811BTC","0.0003300000EASY"
"2021-04-19 16:11:09","CAKEUSDT","BUY","22.8360000000","0.4480000000CAKE","10.23052800USDT","0.0004480000CAKE"
"2021-04-19 16:00:43","PERLBTC","SELL","0.0000026000","77.0000000000PERL","0.00020020BTC","0.0000002000BTC"
"2021-04-19 14:11:45","ETCUSDT","SELL","34.0000000000","0.3000000000ETC","10.20000000USDT","0.0102000000USDT"
"2021-04-19 10:26:03","PERLBTC","BUY","0.0000028700","78.0000000000PERL","0.00022386BTC","0.0780000000PERL"
"2021-04-19 10:25:18","BTCUSDT","BUY","56403.3000000000","0.0002100000BTC","11.84469300USDT","0.0000002100BTC"
"2021-04-19 10:12:35","SCUSDT","SELL","0.0450000000","230.0000000000SC","10.35000000USDT","0.0103500000USDT"
"2021-04-19 08:57:03","WRXUSDT","BUY","3.1726000000","3.2000000000WRX","10.15232000USDT","0.0032000000WRX"
"2021-04-19 08:56:09","FIROUSDT","SELL","13.7160000000","0.7860000000FIRO","10.78077600USDT","0.0107807800USDT"
"2021-04-19 07:38:52","HOTUSDT","BUY","0.0179268000","562.0000000000HOT","10.07486160USDT","0.5620000000HOT"
"2021-04-19 07:37:33","CAKEUSDT","SELL","24.9180000000","0.4410000000CAKE","10.98883800USDT","0.0000154600BNB"
"2021-04-19 06:21:21","CAKEUSDT","BUY","24.8900000000","0.5880000000CAKE","14.63532000USDT","0.0000207600BNB"
"2021-04-19 06:20:48","VETUSDT","SELL","0.2658380000","38.0000000000VET","10.10184400USDT","0.0000143300BNB"
"2021-04-19 05:50:51","VETUSDT","BUY","0.2593550000","38.0000000000VET","9.85549000USDT","0.0000140100BNB"
"2021-04-19 05:45:58","BTSUSDT","SELL","0.1247600000","81.8000000000BTS","10.20536800USDT","0.0000145300BNB"
"2021-04-19 05:39:09","BTSUSDT","BUY","0.1246300000","81.8000000000BTS","10.19473400USDT","0.0000145800BNB"
"2021-04-19 04:46:00","NEOUSDT","SELL","118.0000000000","0.1220000000NEO","14.39600000USDT","0.0000207300BNB"
"2021-04-18 17:09:49","FIROUSDT","BUY","12.9090000000","0.7860000000FIRO","10.14647400USDT","0.0000159500BNB"
"2021-04-18 09:02:59","EOSUSDT","SELL","6.5000000000","1.5600000000EOS","10.14000000USDT","0.0000163200BNB"
"2021-04-18 06:20:55","GRSBTC","BUY","0.0000246800","7.0000000000GRS","0.00017276BTC","0.0000152700BNB"
"2021-04-18 06:19:06","BTCUSDT","BUY","56370.6000000000","0.0001840000BTC","10.37219040USDT","0.0000159300BNB"
"2021-04-18 06:16:34","FIROUSDT","SELL","12.9610000000","0.7970000000FIRO","10.32991700USDT","0.0000163000BNB"
"2021-04-18 04:26:06","SCUSDT","BUY","0.0437170000","230.0000000000SC","10.05491000USDT","0.0000156000BNB"
"2021-04-18 04:17:00","EOSUSDT","BUY","6.7143000000","1.5600000000EOS","10.47430800USDT","0.0000163900BNB"
"2021-04-18 04:15:46","BNBUSDT","SELL","477.2863000000","0.0220000000BNB","10.50029860USDT","0.0000165100BNB"
"2021-04-18 04:13:41","BTTUSDT","BUY","0.0077537000","1302.0000000000BTT","10.09531740USDT","0.0000159100BNB"
"2021-04-18 04:09:45","NEOUSDT","BUY","82.2000000000","0.1220000000NEO","10.02840000USDT","0.0000159300BNB"
"2021-04-18 04:05:47","ETCUSDT","BUY","33.7534000000","0.3000000000ETC","10.12602000USDT","0.0000162300BNB"
"2021-04-18 04:03:17","IOSTUSDT","SELL","0.0750000000","141.0000000000IOST","10.57500000USDT","0.0000167000BNB"
"2021-04-18 03:42:10","ETCUSDT","SELL","31.0000000000","0.3300000000ETC","10.23000000USDT","0.0000163500BNB"
"2021-04-18 03:37:12","SCUSDT","SELL","0.0400000000","308.0000000000SC","12.32000000USDT","0.0000196800BNB"
"2021-04-18 03:23:58","NEOUSDT","SELL","81.0000000000","0.1480000000NEO","11.98800000USDT","0.0000181600BNB"
"2021-04-16 16:47:25","TRXTUSD","BUY","0.1677700000","59.7000000000TRX","10.01586900TUSD","0.0000143500BNB"
"2021-04-16 16:44:48","IOSTUSDT","BUY","0.0724910000","141.0000000000IOST","10.22123100USDT","0.0000149600BNB"
"2021-04-16 16:42:48","BNBUSDT","SELL","512.3435000000","0.0200000000BNB","10.24687000USDT","0.0000149900BNB"
"2021-04-16 14:09:05","TRXTUSD","SELL","0.1430700000","70.1000000000TRX","10.02920700TUSD","0.0000148800BNB"
"2021-04-16 09:58:57","ETCUSDT","BUY","30.3144000000","0.3300000000ETC","10.00375200USDT","0.0000143100BNB"
"2021-04-16 09:26:55","EOSUSDT","SELL","7.6500000000","1.3100000000EOS","10.02150000USDT","0.0000144100BNB"
"2021-04-16 07:06:18","BNBUSDT","BUY","535.6181000000","0.0190000000BNB","10.17674390USDT","0.0000142500BNB"
"2021-04-16 04:42:48","ETCUSDT","SELL","31.0000000000","0.4700000000ETC","14.57000000USDT","0.0000210700BNB"
"2021-04-15 17:13:12","FIROUSDT","BUY","12.6700000000","0.7970000000FIRO","10.09799000USDT","0.0000138000BNB"
"2021-04-15 08:51:56","EASYBTC","BUY","0.0004880000","0.3200000000EASY","0.00015616BTC","0.0000132500BNB"
"2021-04-15 08:47:34","BTCUSDT","BUY","62801.0700000000","0.0000090000BTC","0.56520963USDT","0.0000008500BNB"
"2021-04-15 08:47:34","BTCUSDT","BUY","62801.0700000000","0.0001510000BTC","9.48296157USDT","0.0000128400BNB"
"2021-04-14 09:12:24","ETCUSDT","BUY","21.6584000000","0.4700000000ETC","10.17944800USDT","0.0000132200BNB"
"2021-04-14 09:09:33","EOSUSDT","BUY","7.6800000000","1.3100000000EOS","10.06080000USDT","0.0000129700BNB"
"2021-04-14 09:01:47","NEOUSDT","BUY","68.0000000000","0.1480000000NEO","10.06400000USDT","0.0000129400BNB"
"2021-04-14 08:59:39","TRXUSDT","BUY","0.1441200000","70.1000000000TRX","10.10281200USDT","0.0000131000BNB"
"2021-04-14 08:57:32","SCUSDT","BUY","0.0327130000","308.0000000000SC","10.07560400USDT","0.0000132600BNB"
"2021-04-14 05:50:00","SXPBUSD","BUY","4.7511000000","2.7700000000SXP","13.16054700BUSD","0.0000000000BNB"
"2021-04-14 05:42:12","XRPUSDT","BUY","1.9385500000","5.2000000000XRP","10.08046000USDT","0.0000128500BNB"
"2021-04-14 05:38:54","BUSDUSDT","SELL","0.9995000000","13.2600000000BUSD","13.25337000USDT","0.0000000000BNB"
